intron_ID,gene,sample_prefix,Ave,SE
XIV 331453 331837 +,RPL42A,UPF1,0.0010531886666666666,3.119313985656322e-5
XIV 331675 331837 +,RPL42A,RRP6,1.2180733333333333e-4,7.538115317357368e-5
XIV 331675 331837 +,RPL42A,U_R,9.4357e-5,3.497356357307617e-5
XIV 331675 331837 +,RPL42A,UPF1,1.02849e-4,1.9428382185177783e-5
XIV 350958 351060 +,LSM7,RRP6,0.015604482666666667,0.0027106159928086673
XIV 350958 351060 +,LSM7,U_R,0.055219463499999996,0.006796040499999999
XIV 350958 351060 +,LSM7,UPF1,0.08019572466666668,0.0024662880344559885
XIV 350958 351077 +,LSM7,RRP6,0.0040322905,5.235185000000001e-4
XIV 350958 351077 +,LSM7,U_R,0.0010995435,2.6582499999999988e-5
XIV 350958 351077 +,LSM7,UPF1,0.0022622824999999997,0.0011741435
XIV 380681 380781 -,CPT1,RRP6,0.0018192459999999998,2.4481390416600116e-4
XIV 414912 414979 +,DBP2,RRP6,0.0018444306666666667,3.7944064994731975e-4
XIV 414912 414979 +,DBP2,U_R,0.003787546,0.0018922655175719926
XIV 443355 444171 -,RPS7B,RRP6,3.0262033333333335e-4,7.681088743212848e-5
XIV 443355 444171 -,RPS7B,U_R,5.495e-5,2.2500000000000005e-6
XIV 443355 444171 -,RPS7B,UPF1,9.748066666666666e-5,2.582006275059076e-5
XIV 443781 444171 -,RPS7B,U_R,4.138746666666667e-4,6.066548347106269e-5
XIV 443781 444171 -,RPS7B,UPF1,6.27149e-4,1.7868569311783194e-4
XIV 443829 444173 -,RPS7B,RRP6,1.2982100000000002e-4,6.164843529509354e-5
XIV 443829 444173 -,RPS7B,U_R,9.489433333333334e-5,1.9441360174752293e-5
XIV 443829 444173 -,RPS7B,UPF1,9.9331e-5,3.347505688319786e-6
XIV 443832 444171 -,RPS7B,U_R,8.73515e-5,3.46515e-5
XIV 443832 444171 -,RPS7B,UPF1,1.6721850000000002e-4,7.00185e-5
XIV 443846 444171 -,RPS7B,U_R,8.73515e-5,3.46515e-5
XIV 443846 444171 -,RPS7B,UPF1,4.5481e-4,1.14558e-4
XIV 443850 444171 -,RPS7B,U_R,7.456e-5,1.549886877592469e-5
XIV 443850 444171 -,RPS7B,UPF1,1.4975866666666667e-4,5.665773934286864e-5
XIV 501157 501493 +,YNL066W_five_prime_UTR_intron,RRP6,0.002968727,0.0018245619999999998
XIV 501157 501493 +,YNL066W_five_prime_UTR_intron,UPF1,0.0031307835,0.0020209055
XIV 534875 534980 -,YNL050C,U_R,0.11139705866666666,0.023832870080026908
XIV 534875 534980 -,YNL050C,UPF1,0.09219785433333333,0.02731525544784024
XIV 557034 557684 +,GPI15,RRP6,0.0048175733333333335,8.257217125400731e-4
XIV 557034 557684 +,GPI15,U_R,0.004674112,0.0031140499999999997
XIV 557575 557684 +,GPI15,RRP6,0.014784774,0.0022270361711066414
XIV 557575 557684 +,GPI15,U_R,0.015790466,0.002261747466309402
XIV 557575 557684 +,GPI15,UPF1,0.017093695333333332,0.0015954518718361412
XIV 557611 557698 +,GPI15,RRP6,0.012574719666666666,0.0015415377390787786
XIV 557611 557698 +,GPI15,U_R,0.013113197666666666,0.003655290096714138
XIV 557611 557698 +,GPI15,UPF1,0.013062621,0.006602603016240817
XIV 622977 623286 +,HRB1,U_R,0.0140373405,0.011052265499999998
XIV 622977 623286 +,HRB1,UPF1,0.007909291666666667,0.0019282626225588266
XIV 63955 64450 -,RPL18B,RRP6,3.489323333333333e-4,1.0530548727762375e-4
XIV 63955 64450 -,RPL18B,U_R,7.79776e-4,2.565112472446384e-4
XIV 63981 64450 -,RPL18B,RRP6,7.451080000000001e-4,3.214030060287759e-4
XIV 63981 64450 -,RPL18B,U_R,0.0023565123333333334,3.808521898061125e-4
XIV 64019 64155 -,RPL18B,U_R,0.0012122286666666666,1.773383891362625e-4
XIV 64056 64450 -,RPL18B,RRP6,2.66904e-4,1.15847e-4
XIV 64056 64450 -,RPL18B,U_R,0.0017350296666666667,3.4106437948689067e-4
XIV 64056 64450 -,RPL18B,UPF1,9.361899999999999e-4,3.551319999999999e-4
XV 240935 241025 -,RRT8,RRP6,0.018130200666666665,0.007019154362278726
XV 240935 241025 -,RRT8,U_R,0.019985348,0.001992674
XV 240935 241025 -,RRT8,UPF1,0.015379649,0.002139697376834709
XV 240948 241172 -,RRT8,RRP6,0.017300241,0.005324192999999999
XV 240948 241172 -,RRT8,U_R,0.00632967,8.351650000000001e-4
XV 240948 241172 -,RRT8,UPF1,0.0138588515,0.007723882499999999
XV 240958 241025 -,RRT8,UPF1,0.0093817225,0.0028882165
XV 505934 506336 +,RPS7A,RRP6,5.179353333333333e-4,4.7953538894271864e-4
XV 505934 506336 +,RPS7A,U_R,1.1682e-4,7.912e-5
XV 505934 506336 +,RPS7A,UPF1,0.012542382000000001,0.012506882
XV 505938 505995 +,RPS7A,RRP6,1.03321e-4,6.452099999999999e-5
XV 505938 505995 +,RPS7A,U_R,6.428193333333334e-4,9.69343022882566e-5
XV 505938 505995 +,RPS7A,UPF1,0.0011905386666666666,2.5320108490113375e-4
XV 505938 506252 +,RPS7A,U_R,1.1631933333333333e-4,4.2091703479162944e-5
XV 505938 506252 +,RPS7A,UPF1,1.8326033333333332e-4,3.8997739696608625e-5
XV 505938 506321 +,RPS7A,U_R,2.4377533333333332e-4,8.460053651786797e-5
XV 505938 506321 +,RPS7A,UPF1,1.6270566666666666e-4,6.219519188365322e-5
XV 505940 506340 +,RPS7A,RRP6,1.051365e-4,2.913649999999999e-5
XV 505940 506340 +,RPS7A,U_R,5.2466666666666664e-5,1.1513663380716168e-5
XV 505940 506340 +,RPS7A,UPF1,8.6671e-5,1.9871e-5
XV 552666 552828 -,PFY1,U_R,5.161015e-4,2.346495e-4
XV 552666 552828 -,PFY1,UPF1,7.916975e-4,1.238435e-4
XV 552669 552877 -,PFY1,UPF1,6.520790000000001e-4,2.0684299999999998e-4
XV 778858 779386 -,RPL33B,RRP6,1.975635e-4,7.448650000000001e-5
XV 778858 779386 -,RPL33B,U_R,1.5521566666666667e-4,8.381639305914116e-5
XV 778858 779386 -,RPL33B,UPF1,8.23045e-5,2.8204499999999997e-5
XV 778860 779252 -,RPL33B,RRP6,8.9775e-5,2.8274999999999996e-5
XV 778860 779252 -,RPL33B,U_R,0.0010932819999999999,1.2242008491392798e-4
XV 778860 779252 -,RPL33B,UPF1,0.0021810746666666666,2.631228870067706e-4
XV 778892 779386 -,RPL33B,UPF1,1.92964e-4,1.3856399999999998e-4
XV 780122 780278 +,snR17a_intron,RRP6,6.345e-5,1.6450000000000003e-5
XV 780122 780278 +,snR17a_intron,U_R,4.56e-5,1.4000000000000001e-6
XV 780122 780278 +,snR17a_intron,UPF1,6.7845e-5,1.958622879304062e-5
XV 80361 80779 +,RPL25,U_R,2.5765166666666666e-4,1.1854822396298385e-4
XV 867078 867586 +,RPS10A,RRP6,7.29e-5,9.945015501915183e-6
XV 867078 867586 +,RPS10A,U_R,1.0822933333333333e-4,1.913632306490577e-5
XV 867078 867586 +,RPS10A,UPF1,1.5848000000000001e-4,4.3982661492911045e-5
XV 867150 867537 +,RPS10A,RRP6,1.7127166666666666e-4,4.01536544386408e-5
XV 867150 867537 +,RPS10A,U_R,0.002160385,3.0524371557385637e-4
XV 867150 867537 +,RPS10A,UPF1,0.0025072326666666666,1.1058971809098913e-4
XV 867150 867539 +,RPS10A,RRP6,3.603333333333333e-5,7.126086661773845e-6
XV 867150 867539 +,RPS10A,U_R,0.001302937,2.4120895005990138e-4
XV 867150 867539 +,RPS10A,UPF1,0.0012238426666666667,2.3202743044256145e-5
XV 867150 867541 +,RPS10A,UPF1,4.8299999999999995e-5,2.8999999999999993e-5
XV 867150 867551 +,RPS10A,U_R,1.259055e-4,1.027055e-4
XV 867150 867551 +,RPS10A,UPF1,2.84e-5,9.099999999999996e-6
XV 867150 867584 +,RPS10A,UPF1,5.8e-5,1.9299999999999995e-5
XV 867150 867589 +,RPS10A,RRP6,7.043026666666667e-4,2.0598726643600515e-4
XV 867150 867589 +,RPS10A,U_R,9.728170000000001e-4,1.515926208989079e-4
XV 867150 867589 +,RPS10A,UPF1,4.5500433333333333e-4,1.9854131331734908e-4
XV 867151 867587 +,RPS10A,RRP6,7.823333333333333e-5,1.6259595457588864e-5
XV 867151 867587 +,RPS10A,U_R,3.87e-5,1.0099999999999998e-5
XV 867151 867587 +,RPS10A,UPF1,9.5062e-5,2.797246105249471e-5
XV 867231 867586 +,RPS10A,RRP6,1.665945e-4,8.729449999999998e-5
XV 867231 867586 +,RPS10A,U_R,2.705503333333333e-4,5.203154752754439e-5
XV 867231 867586 +,RPS10A,UPF1,1.7235433333333334e-4,6.238553447270005e-5
XV 867398 867586 +,RPS10A,RRP6,3.2320799999999996e-4,9.64867060756731e-5
XV 867398 867586 +,RPS10A,U_R,7.62437e-4,5.767267629475853e-5
XV 867398 867586 +,RPS10A,UPF1,0.001212117,2.56596e-4
XV 867440 867586 +,RPS10A,U_R,7.2524e-5,2.519490244738672e-5
XV 867440 867586 +,RPS10A,UPF1,1.1319999999999999e-4,7.538242500742464e-5
XV 900768 901159 -,RPL20B,UPF1,1.566435e-4,2.9984999999999947e-6
XV 900768 901194 -,RPL20B,RRP6,1.5653866666666668e-4,4.019548925909197e-5
XV 900768 901194 -,RPL20B,UPF1,0.009334674333333333,0.009221581511461149
XV 900785 901193 -,RPL20B,RRP6,2.9779966666666665e-4,1.4293081508470377e-4
XV 900785 901193 -,RPL20B,U_R,4.096585e-4,2.0659249999999997e-4
XV 900785 901193 -,RPL20B,UPF1,6.402953333333333e-4,8.473129831873092e-5
XV 92439 92830 -,RPS19A,U_R,5.365693333333334e-4,2.8907664342542636e-4
XV 92439 92830 -,RPS19A,UPF1,0.0015359256666666666,7.611020630465915e-4
XV 92440 92829 -,RPS19A,RRP6,9.0224e-5,3.3078547569887853e-5
XV 92440 92829 -,RPS19A,U_R,2.098896666666667e-4,4.4814985188488517e-5
XV 92440 92829 -,RPS19A,UPF1,1.8127733333333333e-4,4.653199603259867e-5
XV 92441 92521 -,RPS19A,RRP6,2.774846666666667e-4,8.872630149948653e-6
XV 92441 92521 -,RPS19A,U_R,9.245336666666667e-4,1.950734796603008e-4
XV 92441 92521 -,RPS19A,UPF1,0.0016319503333333334,1.2308857126114967e-4
XV 92444 92833 -,RPS19A,RRP6,7.284933333333333e-5,1.570891149775962e-5
XV 92444 92833 -,RPS19A,U_R,8.3101e-5,2.025669603694871e-5
XV 92444 92833 -,RPS19A,UPF1,1.29192e-4,5.169051741857495e-5
XV 92457 92830 -,RPS19A,U_R,3.7112133333333335e-4,1.87670803467431e-4
XV 92457 92830 -,RPS19A,UPF1,3.4478566666666665e-4,7.71137201936926e-5
XV 93844 94195 -,RPL18A,U_R,9.64253e-4,7.796498240449574e-5
XV 93844 94195 -,RPL18A,UPF1,9.092806666666667e-4,5.8841011696302836e-5
XV 93844 94319 -,RPL18A,U_R,1.37011e-4,1.2183000000000002e-5
XV 93844 94319 -,RPL18A,UPF1,1.30696e-4,8.91489197915488e-6
XVI 115219 115298 +,YPL230W_five_prime_UTR_intron,RRP6,0.6434343436666666,0.039368030779612845
XVI 115219 115298 +,YPL230W_five_prime_UTR_intron,U_R,0.8165479409999999,0.1683224891944026
XVI 115219 115298 +,YPL230W_five_prime_UTR_intron,UPF1,1.370888371,0.7644171834798982
XVI 138726 138868 +,SAR1,RRP6,0.0012262703333333334,2.774040615818577e-4
XVI 138726 138868 +,SAR1,U_R,0.010941506333333333,1.786996113988808e-4
XVI 138726 138868 +,SAR1,UPF1,0.012728524500000001,2.4444850000000014e-4
XVI 173163 174072 +,RPL7B,RRP6,7.52471e-4,1.1633900000000001e-4
XVI 173163 174072 +,RPL7B,U_R,0.0013660088333333333,5.173107893497175e-4
XVI 173163 174072 +,RPL7B,UPF1,0.001522606,2.1444673003530117e-4
XVI 173666 174081 +,RPL7B,RRP6,0.006171139,0.002734713
XVI 173666 174081 +,RPL7B,U_R,0.006527611,0.001999676078813516
XVI 173666 174081 +,RPL7B,UPF1,0.0012087163333333332,1.0773483330587398e-4
XVI 173666 174089 +,RPL7B,U_R,0.0019556063333333335,5.650526551582997e-4
XVI 173666 174089 +,RPL7B,UPF1,0.0014260639999999999,4.1160800000000005e-4
XVI 173670 174072 +,RPL7B,U_R,7.42793e-4,4.617359999999999e-4
XVI 218647 218721 +,SPT14,RRP6,0.08621257833333333,0.01592017395780681
XVI 218647 218721 +,SPT14,U_R,0.8435941043333334,0.1795092623162997
XVI 218647 218721 +,SPT14,UPF1,0.7206687056666666,0.043770771132849016
XVI 218647 218724 +,SPT14,U_R,0.03860544233333333,0.01687562810826968
XVI 218647 218724 +,SPT14,UPF1,0.028221931,0.009873306999999998
XVI 218647 218726 +,SPT14,U_R,0.199829932,0.05668659272192077
XVI 218647 218726 +,SPT14,UPF1,0.13073889633333333,0.03754069527272089
XVI 282139 282663 +,RPL33A,RRP6,0.002159882,3.1467356851028975e-4
XVI 282139 282663 +,RPL33A,U_R,0.0019293840000000001,3.2677754601410426e-4
XVI 282139 282663 +,RPL33A,UPF1,0.001909564,1.3212694417238808e-4
XVI 305307 305415 +,TAF14,RRP6,0.002145226666666667,5.996292530159321e-4
XVI 305307 305415 +,TAF14,U_R,0.013573400666666667,0.0015144568454151406
XVI 305307 305415 +,TAF14,UPF1,0.015196264333333334,0.0010712129042853456
XVI 305307 305422 +,TAF14,UPF1,0.007545907,0.003036626719042091
XVI 377996 378393 -,RPS6A,RRP6,1.4480466666666667e-4,2.8698206920371258e-5
XVI 377996 378393 -,RPS6A,U_R,3.0541300000000004e-4,7.178216936677242e-5
XVI 377996 378393 -,RPS6A,UPF1,2.0171233333333332e-4,5.984303459978538e-5
XVI 378010 378389 -,RPS6A,U_R,6.13969e-4,1.2188207966309075e-4
XVI 378010 378389 -,RPS6A,UPF1,4.350756666666667e-4,1.84588241259055e-5
XVI 378013 378389 -,RPS6A,U_R,2.60343e-4,8.265861393305197e-5
XVI 378013 378389 -,RPS6A,UPF1,3.67045e-4,1.461993639532448e-4
XVI 378017 378389 -,RPS6A,RRP6,7.295e-5,1.925e-5
XVI 378017 378389 -,RPS6A,U_R,1.57253e-4,6.500238069742779e-5
XVI 378017 378389 -,RPS6A,UPF1,1.74043e-4,2.4438999999999984e-5
XVI 378019 378389 -,RPS6A,U_R,8.288866666666668e-5,2.6639933591842492e-5
XVI 404941 405457 +,RPS9A,RRP6,0.001852919,0.001071058
XVI 404941 405457 +,RPS9A,U_R,5.637179999999999e-4,2.6949000000000016e-5
XVI 404941 405457 +,RPS9A,UPF1,0.0011349273333333334,4.1728250142412856e-4
XVI 404957 405467 +,RPS9A,RRP6,0.0017361186666666668,5.349800962133494e-4
XVI 404957 405467 +,RPS9A,U_R,0.002542819333333333,9.217832133273589e-4
XVI 404957 405467 +,RPS9A,UPF1,0.0025046166666666666,2.0154363646725357e-4
XVI 406647 407019 +,RPL21B,UPF1,0.00285162,2.22046381182701e-4
XVI 406726 407067 +,RPL21B,RRP6,4.75798e-4,1.65913e-4
XVI 406726 407067 +,RPL21B,UPF1,9.416439999999999e-4,2.51572e-4
XVI 406955 407067 +,RPL21B,UPF1,0.0011048243333333333,1.0534030223412965e-4
XVI 492948 493020 -,PHO85,RRP6,0.010995105,0.0010680503948901474
XVI 492948 493020 -,PHO85,U_R,0.021672131,0.007619773441744074
XVI 492948 493020 -,PHO85,UPF1,0.016206912333333334,0.006803635955983544
XVI 623129 623710 +,YOP1,UPF1,6.603665000000001e-4,2.6164999999999977e-6
XVI 623578 623737 +,YOP1,RRP6,7.218023333333333e-4,1.615666276394286e-4
XVI 623578 623737 +,YOP1,U_R,6.384453333333333e-4,1.8933528816567129e-4
XVI 623578 623737 +,YOP1,UPF1,3.74148e-4,6.610417338564941e-5
XVI 623578 623744 +,YOP1,U_R,5.322265e-4,2.7147049999999995e-4
XVI 623578 623744 +,YOP1,UPF1,2.314745e-4,1.04805e-5
XVI 654168 654563 +,RPL43A,UPF1,4.906666666666666e-5,1.5521204134273147e-5
XVI 654168 654579 +,RPL43A,RRP6,4.74e-5,1.4773286702694157e-5
XVI 654168 654579 +,RPL43A,U_R,2.6315833333333336e-4,2.523401498859119e-5
XVI 654168 654579 +,RPL43A,UPF1,2.1005166666666667e-4,2.405746740850148e-5
XVI 729321 729481 -,YPR098C,RRP6,0.007960035,0.002909529999999999
XVI 729321 729481 -,YPR098C,UPF1,0.001840979,7.106699999999996e-5
XVI 729354 729481 -,YPR098C,RRP6,0.011940135,0.0025197268944072097
XVI 729354 729481 -,YPR098C,U_R,0.035216919,0.008515255737808135
XVI 729354 729481 -,YPR098C,UPF1,0.03794193666666667,0.010166134334892205
XVI 75953 76223 -,RPL36B,RRP6,3.0006900000000003e-4,1.1844899999999998e-4
XVI 75985 76223 -,RPL36B,U_R,2.660255e-4,2.3332549999999997e-4
XVI 75985 76223 -,RPL36B,UPF1,2.50647e-4,1.91147e-4
XVI 75986 76143 -,RPL36B,U_R,4.42372e-4,2.0172888195876498e-4
XVI 76004 76223 -,RPL36B,RRP6,7.356e-5,2.5210928847095925e-5
XVI 76004 76223 -,RPL36B,U_R,9.46535e-5,4.475349999999999e-5
XVI 76004 76223 -,RPL36B,UPF1,1.1656600000000001e-4,7.147125125531246e-5
XVI 794975 795394 +,RPS23B,UPF1,7.3097e-5,3.609741554460652e-5
XVI 795030 795354 +,RPS23B,RRP6,4.215e-5,3.500000000000017e-7
XVI 795030 795354 +,RPS23B,U_R,2.1303449999999997e-4,1.274345e-4
XVI 795030 795354 +,RPS23B,UPF1,7.334e-5,2.1024579266499802e-5
XVI 795030 795377 +,RPS23B,RRP6,5.42e-5,1.4854741106237207e-5
XVI 795030 795377 +,RPS23B,U_R,0.0014336716666666666,7.851179279219429e-5
XVI 795030 795377 +,RPS23B,UPF1,8.819186666666667e-4,4.971202695637257e-5
XVI 795135 795394 +,RPS23B,RRP6,0.005250672,5.050719304953833e-4
XVI 795135 795394 +,RPS23B,U_R,0.009270049333333334,0.001146252381225347
XVI 795135 795394 +,RPS23B,UPF1,0.007276332666666666,6.386779440871938e-4
XVI 795166 795394 +,RPS23B,U_R,1.1484249999999999e-4,2.9742500000000002e-5
XVI 795166 795394 +,RPS23B,UPF1,7.347566666666667e-5,3.6676802733850426e-5
